SOLICITUD;ESTADO_SOLICITUD;F_SOLCIITUD;F_CARGUE_SOLICITUD;Tipo_Op;ORIGEN;DESTINO;OBSERVACIONES;VIAJE;PLACA;FECHA CITA;CLIENTE;CANAL DE DISTRIBUCIÓN;NEGOCIO;CUMPLE;SEGUIMIENTO;CAUSA;ASIGNADA ;ABECEDARIO;CONS;MES;DIA;CITA REPRO.;TIPOLOGIA;PROPIETARIO;ConductorNombre;ConductorCel;
S2-358728;Confirmada;4/04/2019;4/04/2019;URBANO;GIRARDOTA;SABANETA;CITA CRITICA  05   ABRIL    6    AM AC CD TC UANTIOQUIA - AC CD TC GUAYABAL- AC CD HC SABANETA;VS-809146;MMT411;5/04/2019 6:00;AC CD TC UANTIOQUIA;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;.
S2-358740;;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;SODIMAC CALI NORTE CITA VIERNES 05 ABRIL 6:00 A.M/VINASCO RAMIREZ PAOLA ANDREA//CRISTIAN CASTAÑEDA/;;;5/04/2019 6:00;SD CALI NORTE;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358742;;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;SODIMAC CALI NORTE CITA VIERNES 05 ABRIL 6:00 A.MVELASCO BENAVIDES CARLOS EDU//FERROACABADOS REHOBOT/;;;5/04/2019 6:00;SD CALI NORTE;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358743;Confirmada;4/04/2019;4/04/2019;URBANO;SOPO;BOGOTA;SD DORADO-TECHOS-05 DE ABRIL SD DORADO CITA 6 AM--EL OTRO CLIENTE ANTES DE LAS 12 M ESTIBADO ENTREGA A GRANEL;VS-809024;TLN286;5/04/2019 6:00;SD DORADO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358744;;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;SODIMAC CALI SUR CITA VIERNES 05 ABRIL 6:00 A.M//VINILOS & ESTUCOS S.A.S.//ACOSTA ROBAYO MIGUEL ANGEL;;;5/04/2019 6:00;SD CALI SUR;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358745;Confirmada;4/04/2019;4/04/2019;URBANO;SOPO;FUNZA;COLOMBIANA DE COMERCIO S.A.(BOG)-05 DE ABRIL CITA 6 AM CARGUE  FRONTAL Y EN PLANCHON (ESTIBADO).VERIFICAR CALIDAD DEL EMPAQUE;VS-809064;SYK264;5/04/2019 6:00;COLOMBIANA DE COMERCIO S.A.;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358746;Confirmada;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;TC BELALCAZAR CITA VIERNES 05 ABRIL 6:00 A.M//;VS-809009;SNC261;5/04/2019 6:00;AC CD TC BELALCAZAR;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358747;Confirmada;4/04/2019;4/04/2019;URBANO;SOPO;MOSQUERA;SD TENJO-AC CD TC MOSQUERA-05 DE ABRIL SD TENJO CITA 6 AM--EL OTRO CLIENTE ANTES DE LAS 11 AM;VS-809098;VKJ601;5/04/2019 6:00;SD TENJO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;.
S2-358751;;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;MULTIORIGEN CON RV AC CD TC ALFONSO LOPEZ CITA VIERNES 05 ABRIL 6:00 A.M//FERRETERIA CHAMORRO & RB S.A;;;5/04/2019 6:00;AC CD TC ALFONSO LOPEZ;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358752;;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;MULTIORIGEN CON RV AC BODEGA CALI CITA VIERNES 05 ABRIL 6:00 A.M//;;;5/04/2019 6:00;AC CD BODEGA CALI;#¡REF!;SUMICOL;SI;SIN COMUNICACION;;;;;;;;;;;;
S2-358753;;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;AC CD HC CHIPICHAPE CITA VIERNES 05 ABRIL 6:00 A.M//GONZALEZ HOYOS AYDA//CONSTRUCTORA MELENDEZ S. A.;;;5/04/2019 6:00;AC CD HC CHIPICHAPE;#¡REF!;SUMICOL;;;;;;;;;;;;;;
S2-358754;;4/04/2019;4/04/2019;URBANO;YUMBO;CALI;HC CALI SUR CITA VIERNES 05 ABRIL 6:00 A.M// SAN PASCUAL;;;5/04/2019 6:00;AC CD HC CALI SUR;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358755;Confirmada;4/04/2019;4/04/2019;NACIONAL;SOPO;SOGAMOSO;RODRIGUEZ BECERRA MYRIAM CITA VIERNES 5 DE ABRIL 6 AM RECOMENDADA// NOGO BOYACA LTDA (SOGAMOSO)//NOGO BOYACA DUITAMA//COVAL COMERCIAL S.A. (DUITAMA);VS-809018;SKY156;5/04/2019 6:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;NO;;;;;;;;;;;;;
S2-358762;Confirmada;4/04/2019;4/04/2019;URBANO;MADRID;BOGOTA;BOGOTA 1 CITA SODIMAC DORADO SE ENTREGA EL VIERNES 05 DE ABRIL 6 AM Y UN CLIENTE MAS;VS-809026;SLI901;5/04/2019 6:00;SD DORADO;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-358770;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;MADRID;AC BODEGA EL DORADO CITA VIERNES 05 ABRIL 6:00 A.M//CC MADRID;VS-809038;SNA333;5/04/2019 6:00;AC HC DORADO ;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358772;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;HC VENECIA CITA VIERNES 05 ABRIL 6:00 A.M//;VS-809095;VSA921;5/04/2019 6:00;AC CD HC VENECIA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358773;;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;SODIMAC NORTE CITA VIERNES 05 ABRIL 6:00 A.M;;;5/04/2019 6:00;SD NORTE BOGOTA ;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358794;Confirmada;4/04/2019;4/04/2019;CROSSDOCKING TRAMO 2;MADRID;BOGOTA;05 ABRIL  CITA CRITICA 6 AM  EN (8000004061)ALMACEN SANITARIO BODEGA SANTA FE ESTIBADO E PLANCHON ENTREGA GRANEL LLEVAR AUXILIARES  COA ARL Y EPP NOTA PARA ESTE CLIENE  EN EL SOBRE DE FACTURAS POR LA PARTE EXTERIOR SE DEBERAN MARCAR LA MALLA CON LA CITA D;VS-809128;GCJ385;5/04/2019 6:00;ALMACEN SANITARIO S.A.S;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358797;Confirmada;4/04/2019;4/04/2019;URBANO;MADRID;BOGOTA;05 ABRIL  CITA CRITICA EN AC17 AC CD TC SANTA LUCIA DE 5 AM A 6 AM EN PLANCHON---EN EN (8000001974)BODEGA DE FONTIBON 104 ESTIBADO EN PLANCHON CARGUE LATERAL LLEVAR --- NOTA VH DEBE SER CARROZADO DESCARROZABLE POR LLEVAR MUEBLES DE COCINAS;VS-809163;SKA618;5/04/2019 6:00;AC CD TC SANTA LUCIA;#¡REF!;REVESTIMIENTO;;;;;;;;;;;;;;
S2-358798;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;SODIMAC COL. S.A. (SUBA) CITA VIERNES 05 ABRIL 6:00 A.M// SODIMAC CALLE 80 CITA VIERNES 05 ABRIL 10:00 A.M;VS-809133;xaa397;5/04/2019 6:00;SD SUBA;#¡REF!;SUMICOL;;;;;;;;;;;;;;
S2-358800;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;MOSQUERA;TC MOSQUERA  CITA VIERNES 05 ABRIL 6:00 A.M;VS-809075;CHG502;5/04/2019 6:00;AC CD TC MOSQUERA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358801;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;ZIPAQUIRA;"""SODIMAC CALLE 80 CITA VIERNES 05 ABRIL 06:00 A.M//COVAL COMERCIAL S.A. (SOPO)//OC 3220132";VS-809137;SYM360;5/04/2019 6:00;SD CALLE 80;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358805;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;SODIMAC SUR CITA VIERNES 05 ABRIL 6:00 A.M//DECORADOS//SOLUCIONES CERAMICAS INTEGRA;VS-809119;XHB081;5/04/2019 6:00;SD SUR BOGOTA;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-358806;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;TC SANTA LUCIA CITA VIERNES 05 ABRIL 6:00 A.M//MAXICASAS SOLO RECIBE HASTA LAS 11:00 A.M;VS-809081;UFE597;5/04/2019 6:00;AC CD TC SANTA LUCIA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358826;Confirmada;4/04/2019;4/04/2019;URBANO;MADRID;BOGOTA;BOGOTA 2 CITA AC DORADO SE ENTREGA EL VIERNES 05 DE ABRIL 6 AM   Y AC RICAURTE 10 AM;VS-809104;WGQ021;5/04/2019 6:00;AC HC DORADO ;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-358827;Confirmada;4/04/2019;4/04/2019;URBANO;MADRID;BOGOTA;BOGOTA 2 CITA AC NORTE 128 SE ENTREGA EL VIERNES 05 DE ABRIL 6 AM   Y AC SUBA 8 AM Y 2 CLIENTE MAS;VS-809136;WFI931;5/04/2019 6:00;AC CD HC AUTOPISTA NORTE;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-358828;Confirmada;4/04/2019;4/04/2019;URBANO;MADRID;BOGOTA;BOGOTA 2 CITA AC SANTA LUCIA SE ENTREGA EL VIERNES 05 DE ABRIL 6 AM   AC VENECIA 10 AM;VS-809105;SMP510;5/04/2019 6:00;AC CD TC SANTA LUCIA;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-358831;;4/04/2019;4/04/2019;NACIONAL;YUMBO;TULUA;SODIMAC TULUA CITA VIERNES 05 ABRIL 6:00 A.M//CONSTRULIVIANOS DRYWALL S.A.//FEDUSE SA CITA VIERNES 05 ABRIL 2:00 P.M//VILLEGAS JARAMILLO JHON JAIR//RAMIREZ GARCIA YARITZA;;;5/04/2019 6:00;SD TULUA;#¡REF!;SUMICOL;NO;;;;;;;;;;;;;
S2-358843;;4/04/2019;4/04/2019;CROSSDOCKING TRAMO 2;YUMBO;CALI;AC CD TC BELALCAZAR CITA VIERNES 05 DE ABRIL 6 AM // PVC//GILDARDO ANTONIO GIRALDO SANCHEZ;;;5/04/2019 6:00;AC CD TC BELALCAZAR;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358845;Confirmada;4/04/2019;4/04/2019;URBANO;MADRID;FUNZA;FUNZA 7 CITA TEXCO FUNZA SE ENTREGA EL VIERNES 05 DE ABRIL 6 AM;VS-809121;HUA175;5/04/2019 6:00;TEXCOMERCIAL S.A.S. (ITAGUI);#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-358860;Confirmada;4/04/2019;4/04/2019;NACIONAL;BARRANQUILLA;SANTA MARTA;AC HC SANTA MARTA CITA VIERNES 5 DE ABRIL 6 AM;VS-809138;SYM441;5/04/2019 6:00;AC CD HC SABANETA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358863;Confirmada;4/04/2019;4/04/2019;NACIONAL;BARRANQUILLA;CARTAGENA;AC HC GALICIA CITA VIERNES 5 DE  ABRIL 6 AM//BOSQUE SECTOR CEBALLOS//EL COSNTRUCTOR;VS-809212;TZW611;5/04/2019 6:00;AC CD HC GALICIA;#¡REF!;CORLANC;SI;;;;;;;;;;;;;
S2-358866;;4/04/2019;4/04/2019;NACIONAL;BARRANQUILLA;VALLEDUPAR;AC CD HC VALLEDUPAR CITA VIERNES 5 DE ABRIL 6 AM;;;5/04/2019 6:00;AC CD HC VALLEDUPAR;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358883;Confirmada;4/04/2019;4/04/2019;NACIONAL;SOACHA;VILLETA;TC MOSQUERA CITA VIERNES 05 ABRIL 6:00 A.M//LA VEGA//;;;5/04/2019 6:00;AC CD TC MOSQUERA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358884;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;AC CD TC KENNEDY CITA VIERNES 05 ABRIL 6:00 A.M//CHAVEZ QUEVEDO CARLOS ALFONS//BARRANTES TORRES VICTOR JULI;;;5/04/2019 6:00;AC CD TC KENNEDY;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358886;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;"""TC RICAURTE CITA VIERNES 05 ABRIL 6:00 A.M//OC 83300368 / ALBAHACA / BOL LUNES A VIERNES";;;5/04/2019 6:00;AC CD TC RICAURTE;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358888;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;TENJO;SODIMAC TENJO CITA VIERNES 06 ABRIL 6:00 A.M// ALTALCOL//AC CD TC SUBA  CITA VIERNES 06 ABRIL 6:00 P.M ENTREGA EN HORARIO NOCTURNO OJO EN PRISMA SOLO RECIBEN HASTA LAS 11:00 A.M;;;5/04/2019 6:00;SD TENJO;#¡REF!;SUMICOL;;;;;;;;;;;;;;
S2-358888;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;TENJO;SODIMAC TENJO CITA VIERNES 06 ABRIL 6:00 A.M// ALTALCOL//AC CD TC SUBA  CITA VIERNES 06 ABRIL 6:00 P.M ENTREGA EN HORARIO NOCTURNO OJO EN PRISMA SOLO RECIBEN HASTA LAS 11:00 A.M;;;5/04/2019 18:00;AC CD TC SUBA;#¡REF!;SUMICOL;;;;;;;;;;;;;;
S2-358889;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;AC CD TC QUIRIGUA CITA VIERNES 06 ABRIL 6:00 A.M//VITRIFICADOS COLOMBIA Y TEQU//FERRESCALA S.A.S;;;5/04/2019 6:00;AC CD TC QUIRIGUA;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358912;;4/04/2019;4/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN SODIMAC COL. S.A. (SAN JUAN) CITA VIERNES 05 ABRIL 6AM 749010 26,1 1;;;5/04/2019 6:00;SD SAN JUAN ;AUTOSERVICO ;SUMICOL;SI;;;;;;;;;;;;;
S2-358917;;4/04/2019;4/04/2019;URBANO;SABANETA;MEDELLIN;SODIMAC COL. S.A. (INDUSTRIAL CITA VIERNES 05 ABRIL 6AM//ODIMAC COL. S.A. (ENVIGADO) CITA 05 ABRIL 9AM;;;5/04/2019 6:00;SD INDUSTRIALES;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358921;;4/04/2019;4/04/2019;URBANO;SABANETA;RIONEGRO;RIONEGRO ALZATE OCHOA MISER ALEXANDER// SODIMAC COL. S.A. (RIONEGRO) CITA VIERNES 05 ABRIL 6AM // ALMACEN PIETRASANTA CAMPESTR 749070 16,4 3;;;5/04/2019 6:00;SD RIONEGRO;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358936;;4/04/2019;4/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN AC CD TC UANTIOQUIA CITA VIERNES 05 ABRIL 7AM-11AM  // MAYORISTA DE MATERIALES S.A.S. CITA VIERNES 05 ABRIL 6AM 749154 8,6 2;;;5/04/2019 6:00;MAYORISTA DE MATERIALES S.A.S.;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-356670;Confirmada;1/04/2019;2/04/2019;NACIONAL;SOPO;GALAPA;TEXCOMERCIAL  S.A.S. (BARRANQUILLA): CITA 05/04/2019  7:00:00 // ( PALLETIZADO - CARGUE FRONTAL );;;5/04/2019 7:00;TEXCOMERCIAL S.A.S. (ITAGUI);MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-356921;;1/04/2019;3/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;YUMBO;CITA VIERNES 05 DE ABRIL 7 AM //TIENDA CERAMICA YO SOY CITA VIERNES 05 DE ABRIL 5:30 PM  MULA CARROZADA;;;5/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357245;;2/04/2019;3/04/2019;CROSSDOCKING TRAMO 1;MADRID;YUMBO;CITA CRITICA XD 05 DE ABRIL 7 AM CENTRO DISTRIBUCION  YUMBO  ( ARROYOHONDO) MULTIOIRGEN CARGUE COMPARTIDO MADRID SANFRANCISCO CRA  25 A NO- 12-40 PATINETA CARROZADA;;;5/04/2019 7:00;CD YUMBO;#¡REF!;REVESTIMIENTO;;;;;;;;;;;;;;
S2-357256;Confirmada;2/04/2019;3/04/2019;NACIONAL;MADRID;MEDELLIN;CITA BODEGAS PISENDE EL DIA 5 DE ABRIL VIERNES  7:00 AM CARGUE LATERAL Y EN PLANCHAN;;;5/04/2019 7:00;BODEGAS PISENDE S.A.S;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357257;;2/04/2019;3/04/2019;NACIONAL;MADRID;SINCELEJO;4 CLIENTES CITA SD MONTERIA VIERNES 5 DE ABRIL A LAS 7:00 A M/3 CLIENTES MAS;;;5/04/2019 7:00;SD MONTERIA;#¡REF!;REVESTIMIENTO;NO;;;;;;;;;;;;;
S2-357289;;2/04/2019;4/04/2019;NACIONAL;GIRARDOTA;MEDELLIN;CITA BODEGAS PISENDE EL DIA 5 DE ABRIL VIERNES    7:00 AM CARGUE LATERAL Y EN PLANCHAN;;;5/04/2019 7:00;BODEGAS PISENDE S.A.S;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357354;Confirmada;2/04/2019;3/04/2019;NACIONAL;GIRARDOTA;CANDELARIA;CITA CRITICA  05   ABRIL    7   AM MAXCERAMICA TULUA-OC7-URB SENDEROS DE VILLA LILIANA-SOLARES DE CIUDAD DEL VALLE;VS-807486;SDW303;5/04/2019 7:00;MAXCERAMICA;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-357598;Confirmada;2/04/2019;3/04/2019;CROSSDOCKING TRAMO 1;SOPO;GALAPA;CEDIS GALAPA: CITA CRITICA 05.04.2019_07HR //;VS-807684;SVD448;5/04/2019 7:00;CD GALAPA;#¡REF!;REVESTIMIENTO;NO;;;;;;;;;;;;;
S2-357626;Confirmada;2/04/2019;3/04/2019;CROSSDOCKING TRAMO 1;SOPO;YUMBO;OBRA HACIENDA REAL CITA VIERNES 05 DE ABRIL 7 AM SEGURIDAD SOCIAL NIVEL 5 // DESPUES ENTREGAR EN YUMBO MULA CARROZADA;VS-808114;SOT089;5/04/2019 7:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357658;Confirmada;2/04/2019;3/04/2019;NACIONAL;MADRID;DOSQUEBRADAS;"05  ABRIL  07 AM CITA CRITICA ZONA DE SUEÑOS  EN SODIMAC COL. S.A. (PEREIRA) ---EN CARDONA OROZCO OFELIA--EN AC CD HC PEREIRA--EN MIRADOR DE VILLAVENTO--EN JHON HENRY OSORIO
";VS-807797;BAU351;5/04/2019 7:00;SD PEREIRA;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357951;;3/04/2019;3/04/2019;NACIONAL;CALDAS;YUMBO;ALMACENES EXITO S.A(PLATAF PEND COD CITA LLAMAR AL 3212416897 CITA VIERNES 5 DE ABRIL 7AM;;;5/04/2019 7:00;ALMACENES ÉXITO S.A.;#¡REF!;LOCERIA;SI;;;;;;;;;;;;;
S2-357952;Confirmada;3/04/2019;3/04/2019;NACIONAL;CALDAS;FUNZA;ALMACENES EXITO S.A(PLATAF COD CITA 1614584 CITA VIERNES 5 DE ABRIL 6AM;VS-808110;SKX136;5/04/2019 7:00;ALMACENES ÉXITO S.A.;#¡REF!;LOCERIA;SI;;;;;;;;;;;;;
S2-357953;;3/04/2019;3/04/2019;NACIONAL;CALDAS;BARRANQUILLA;ALMACENES EXITO S.A(PLATAF  PEND COD CITA LLAMAR AL 3212416897 CITA VIERNES 5 DE ABRIL 7AM;;;5/04/2019 7:00;ALMACENES ÉXITO S.A.;#¡REF!;LOCERIA;SI;;;;;;;;;;;;;
S2-357954;;3/04/2019;4/04/2019;URBANO;CALDAS;ENVIGADO;ALMACENES EXITO S.A(PLATAF CID CITA 1608548 CITA VIERNES 5 D EBARIL 7AM;;;5/04/2019 7:00;ALMACENES ÉXITO S.A.;#¡REF!;LOCERIA;SI;;;;;;;;;;;;;
S2-358038;Confirmada;3/04/2019;3/04/2019;CROSSDOCKING TRAMO 1;MADRID;GIRARDOTA;"DYNA: CITA CRÍTICA VIERNES 05 DE ABRIL 7:00 A.M. (TRANSPORTADOR Y AUXILIAR CON ARL AL DIA PARA LA ENTREGA) - EL RESTO ENTREGARLO EN CROSS CEDI LA VEGA. SEPARAR LOS CLIENTES EN EL VH Y RELACIONAR LA CANTIDAD DE CAJAS QUE VAN PARA DYNA
";VS-808239;TRF493;5/04/2019 7:00;DYNA & CIA S.A;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-358214;;3/04/2019;4/04/2019;URBANO;GIRARDOTA;MEDELLIN;CITA CRITICA  05   ABRIL    7   AM  COLOMBIANA DE COMERCIO S.A. (MED);;;5/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;#¡REF!;BAÑOS y COCINAS;;;;;;;;;;;;;;
S2-358595;;3/04/2019;4/04/2019;CROSSDOCKING TRAMO 2;YUMBO;CALI;MAXCERAMICA CAMBULOS CITA VIERNES 05 DE ABRIL 7 AM;;;5/04/2019 7:00;MAXCERAMICA;#¡REF!;REVESTIMIENTO;;;;;;;;;;;;;;
S2-358627;Confirmada;4/04/2019;4/04/2019;URBANO;GIRARDOTA;MEDELLIN;URBANO DECORADOS: DYNA CITA CRITICA VIERNES 05 DE ABRIL A LAS 7:00 A.M.;VS-808892;BWW246;5/04/2019 7:00;DYNA & CIA S.A;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358714;;4/04/2019;4/04/2019;URBANO;GIRARDOTA;RIONEGRO;CITA CRITICA  05   ABRIL    7   AM  SODIMAC COL. S.A. (RIONEGRO) -- CITA ABRIL 05 9 AM -BAZAR DE LA CONSTRUCCION S.A.S-MALLA CONSTRUCCIONES S.A.S-SALUD SURA CITY MEDICA;;;5/04/2019 7:00;SD RIONEGRO;#¡REF!;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-358783;Confirmada;4/04/2019;4/04/2019;NACIONAL;SOPO;SOGAMOSO;BOSQUE CANELA CITA VIERNES 5 DE ABRIL 7 AM;VS-809112;SVA425;5/04/2019 7:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;NO;;;;;;;;;;;;;
S2-358786;Confirmada;4/04/2019;4/04/2019;URBANO;SOACHA;BOGOTA;MARVAL S.A. / CRA 52 NO 14-40 / BOGOTA D.C. CITA VIERNES 05 ABRIL 7:00 A.M;VS-809106;XHJ705;5/04/2019 7:00;PRODIVERSO;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358802;Confirmada;4/04/2019;4/04/2019;NACIONAL;SOACHA;GIRARDOT;MARVAL S.A.  KM20 VIA MELGAR-GIRARDOT-COSTADO DERECHO  CITA VIERNES 05 ABRIL 7:00 A.M;VS-809076;SNM819;5/04/2019 7:00;PRODIVERSO;#¡REF!;SUMICOL;;;;;;;;;;;;;;
S2-358923;;4/04/2019;4/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN BODEGAS PISENDE PRINCIPAL CITA VIERNES 05 ABRIL 7AM 749091 23,5 1;;;5/04/2019 7:00;BODEGAS PISENDE S.A.S;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358933;;4/04/2019;4/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN AC CD TC GUAYABAL CITA VIERNES 05 ABRIL 7AM 749144 9,3 1;;;5/04/2019 7:00;AC CD TC GUAYABAL;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;.
S2-358940;;4/04/2019;5/04/2019;URBANO;SABANETA;BELLO;MEDELLIN-BELLO MURILLO BEDOYA JORGE ALBERTO//CONSTRU UNIVERSAL S.A.S.//LESCANO ORTIZ NATALLY CITA VIERNES 05 ABRIL 7AM // PORTON DEL NORTE CITA VIERNES 05 ABRIL 11 AM // MYL 749175 4,4 5;;;5/04/2019 7:00;PRODIVERSO;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357382;;2/04/2019;3/04/2019;NACIONAL;SOPO;MEDELLIN;CITA BAZAR AMERICANO EL DIA 5 DE ABRIL BODEGA SABANETA 7:30 AM VIERNES;;;5/04/2019 7:30;BAZAR AMERICANO S.A.S.;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-358927;;4/04/2019;4/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN SAN BENITO CITA VIERNES 5 DE ABRIL BODEGA BENITO 7:30 AM  749096 16 1;;;5/04/2019 7:30;PRODIVERSO;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-358930;;4/04/2019;4/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN SAN BENITO CITA VIERNES 5 DE ABRIL BODEGA BENITO 7:30 AM // MATERIALES Y CERAMICAS JEA S 749104 9,3 2;;;5/04/2019 7:30;PRODIVERSO;#¡REF!;SUMICOL;SI;;;;;;;;;;;;;
S2-357232;Confirmada;2/04/2019;3/04/2019;NACIONAL;SOPO;GIRARDOTA;"CITA BAZAR DE LA CONSTRUCCION 5 DE ABRIL VIERNES CARGUE LATERAL Y EJN PLANCHA 8;00 AM/ EL RESTO CROOS LA VEGA";;;5/04/2019 8:00;BAZAR DE LA CONSTRUCCION S.A.S;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357327;;2/04/2019;4/04/2019;URBANO;SOPO;BOGOTA;AC CD TC RICAURTE-05 DE MARZO CITA DE 6 AM A 8 AM--CITA ADICIONAL;;;5/04/2019 8:00;AC CD TC RICAURTE;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-357381;Confirmada;2/04/2019;3/04/2019;NACIONAL;SOPO;APARTADO;CITA APARTADO EL DIA 5 DE ABRIL VIERNES MULTIORIGEN CON SAN FRANCISCO;;WCW597;5/04/2019 8:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;;;;;;;;;;;;;;
S2-357383;;2/04/2019;3/04/2019;NACIONAL;MADRID;APARTADO;CITA APARTADO EL DIA 5 DE ABRIL VIERNES MULTIORIGEN CON SOPO;;;5/04/2019 8:00;PRODIVERSO;#¡REF!;REVESTIMIENTO;;;;;;;;;;;;;;
S2-357398;Confirmada;2/04/2019;3/04/2019;CROSSDOCKING TRAMO 1;SOPO;YUMBO;CITA CRITICA XD 05 DE ABRIL 8 AM CENTRO DISTRIBUCION  YUMBO  ( ARROYOHONDO) CRA  25 A NO- 12-40;;;5/04/2019 8:00;CD YUMBO;#¡REF!;REVESTIMIENTO;SI;;;;;;;;;;;;;
